time,open,high,low,close,Volume,Volume MA,ATR
1593648000,231.02,231.99,222.76,226.54,49622.626,42278.95979310349,10.352374124444378
1593734400,226.54,228.17,224.11,224.83,22008.661,40864.58465517245,9.902918829841207
1593820800,224.82,230.77,224.31,229.2,20311.281,39877.74655172418,9.656996056281121
1593907200,229.21,229.88,223.26,227.61,25887.102,39671.52341379314,9.440067766546756
1593993600,227.61,242.32,226.89,241.63,51748.205,39694.874724137975,9.867920068936273
1594080000,241.66,243.9,234.44,239.45,38914.888,39913.75293103453,9.838782921155111
1594166400,239.45,249,237.75,247.14,54377.891,40320.85537931039,9.939584141072604
1594252800,247.1,247.94,238.04,242.01,53501.166,40722.78313793109,9.936756702424562
1594339200,242,242.25,235.73,241.37,29996.146,39218.31582758625,9.69270265225138
1594425600,241.38,241.79,237.61,239.25,18192.588,38589.10689655178,9.298938177090566
1594512000,239.25,244.35,236,242.82,34183.992,39031.33175862075,9.231156878726953
1594598400,242.82,245.56,237.3,239.6,41781.702,39440.6523793104,9.161788530246456
1594684800,239.6,242.24,236.74,240.56,27536.847,37821.34906896558,8.900232206657424
1594771200,240.57,241.5,236.9,238.59,20126.123,37219.29327586213,8.59307276332475
1594857600,238.59,239.58,229.84,233.74,39807.531,37152.665448275926,8.674996137372982
1594944000,233.75,235.05,231.81,232.72,21174.235,36936.44817241385,8.286782127560627
1595030400,232.72,236.95,232.35,235.69,17726.867,36400.8641379311,8.023440547020583
1595116800,235.69,239.93,233.28,239.19,21778.714,36246.99282758628,7.925337650804827
1595203200,239.18,239.81,234,236.03,26358.447,36526.52924137938,7.774242104318768
1595289600,236.02,246.87,235.52,245.56,45268.85,36017.06958620697,8.029653382581712
1595376000,245.56,270.8,241.52,264.27,62606.067,37022.436793103516,9.547535283825876
1595462400,264.3,280.48,259.86,275.56,103576.122,38139.80358620697,10.338425620695457
1595548800,275.5,287.76,268.32,279.45,100746.865,40236.400689655246,10.988538076360067
1595635200,279.45,309.39,279.28,305.64,118668.38,42892.12531034491,12.354356785191493
1595721600,305.58,321.99,299.18,311.41,140968.143,46027.810172413876,13.101188443392102
1595808000,311.36,335,311,322.33,190664.135,51334.56372413802,13.87967498314981
1595894400,322.3,327.47,306.02,317.21,108545.939,53633.88913793112,14.420412484353397
1595980800,317.19,325.99,313,318.12,71835.539,55005.9262413794,14.31824016404244
1596067200,318.12,343.38,314.06,335.3,88643.205,56777.87093103458,15.389794438039408
1596153600,335.31,349.83,329,346.42,101526.809,58567.67034482768,15.77838054960802
1596240000,346.42,394.8,343.4,387.24,152988.435,63084.21427586216,18.322781938921736
1596326400,387.25,418.49,302,372.85,240177.829,70665.81937931044,25.33472608614161
1596412800,372.86,398.59,366.66,386.2,114794.614,73731.5956551725,25.805817079988635
1596499200,386.19,403.88,380.66,390.1,102681.824,75487.92734482767,25.621115859989448
1596585600,390.02,407.88,384.31,400.95,90371.237,77262.28420689666,25.47460758427592
1596672000,400.94,404.25,390.6,395.09,62445.61,77540.4814137932,24.62999275682764
1596758400,395.1,398.86,361.27,379.63,98488.834,79091.78031034491,25.555707559911383
1596844800,379.62,397.75,376.11,397.48,51126.029,79820.39696551733,25.276014162774857
1596931200,397.56,400.73,383.75,390.54,55381.889,81102.7866551725,24.683441722576653
1597017600,390.54,400.7,384.34,395.83,58814.51,81952.11486206904,24.088910170964034
1597104000,395.83,398.78,367,379.3,83567.883,83393.01765517249,24.638273730180888
1597190400,379.34,389.75,366.05,387.46,59896.186,84508.85693103456,24.571254178025107
1597276800,387.51,432.25,376.77,425.34,136647.584,88526.83834482764,26.7790217367376
1597363200,425.27,445.66,418,438.84,106227.091,90817.16800000006,26.84194875554206
1597449600,438.71,443.9,426.68,432.75,65715.436,92353.07148275869,26.15466670157477
1597536000,432.78,437.71,413.01,434.19,66095.883,94020.96858620696,26.05076193717657
1597622400,434.19,449,421.01,431.33,85081.46,96203.82189655179,26.189278941663957
1597708800,431.31,434.5,414,422.36,62304.146,97443.32875862076,25.782901874402246
1597795200,422.33,427.1,393.28,407.65,90931.921,99017.91741379317,26.356980311944945
1597881600,407.63,419.48,402.41,416.29,46949.601,98478.03927586213,25.69362457537745
1597968000,416.3,418.95,385.09,388.25,71066.327,97357.01186206903,26.276937105707635
1598054400,388.27,397.34,380,395.44,42640.091,95353.33000000006,25.638584455299945
1598140800,395.44,397.2,383.69,391,33930.802,92431.3445517242,24.77225699420709
1598227200,391,410.7,387.64,407.94,50304.25,89305.00341379317,24.6499529231923
1598313600,407.91,409.43,370.14,383.11,90996.359,85868.1835517242,25.695670571535707
1598400000,383.07,393.44,377.63,386.02,52846.842,83947.52503448284,24.989551244997443
1598486400,386.02,397.38,371.31,383.6,71632.389,83940.51986206904,25.066726156069052
1598572800,383.58,398.8,379.94,395.14,44134.14,82405.72451724146,24.623388573492694
1598659200,395.16,405.8,391.81,398.66,37541.87,80199.3473103449,23.863860818243214
1598745600,398.71,430.28,398.37,429.11,54829.915,76814.57075862077,24.438585045511555
1598832000,429.12,439.49,418.2,434.03,62459.444,70686.35058620699,24.213686113689302
1598918400,434.03,489.32,429.25,475.61,124091.945,71006.94820689663,26.774851391282926
1599004800,475.7,482.44,418.3,439.75,156864.08,72875.30186206906,29.44379057761986
1599091200,439.74,450.91,371,381.62,189301.037,76286.67427586215,33.04851982207559
1599177600,381.52,400.63,356.14,385.2,144643.527,79121.08520689665,33.86576840621305
1599264000,385.24,394.89,307.36,334.85,220118.751,83315.22027586217,37.69892780576926
1599350400,334.85,360,316.03,352.69,139908.854,86376.6970000001,38.1468615339286
1599436800,352.62,358.48,323.02,353.49,124189.706,88749.38034482769,37.954942852933705
1599523200,353.49,356.67,325,337.32,114340.498,90664.06958620701,37.50601836343844
1599609600,337.38,359,330.58,350.65,65845.824,90052.9641034484,36.857017051764274
1599696000,350.58,377,349.66,367.69,108517.372,91729.55672413805,36.1772301194954
1599782400,367.69,375.07,355.6,373.45,69808.236,89424.75162068977,34.98385653953144
1599868800,373.42,388.36,364.43,387.65,55945.265,87690.89555172426,34.19429535813634
1599955200,387.58,390.45,353.12,366.24,88101.695,88462.83551724149,34.4182742611266
1600041600,366.24,384.42,355.48,377.13,85243.744,89123.10658620701,34.02696895676041
1600128000,377.13,382.49,362.29,364.06,76500.441,88827.20937931046,33.03932831699181
1600214400,364,373.3,354.75,364.95,72625.107,89183.104586207,32.00437629434954
1600300800,364.97,394.07,363.1,389.24,106698.87,89726.79248275873,31.93049227332457
1600387200,389.23,392.43,375.39,384.44,57077.521,90076.03110344839,30.866885682372818
1600473600,384.43,388.71,376.67,384.96,35083.073,88835.22924137942,29.5221081336319
1600560000,384.95,385.33,364.52,370.85,51204.713,89130.56103448287,28.899814695515335
1600646400,370.86,377.2,330.66,340.19,125125.664,92275.21144827596,30.159827931549952
1600732800,340.19,346.75,335.27,344.06,80018.194,93299.83020689666,28.825554507867814
1600819200,344.05,344.6,312.36,320.64,96804.512,93500.11134482769,29.06944347159154
1600905600,320.64,353.09,316.37,348.77,101827.196,95189.08906896562,29.615911795049282
1600992000,348.73,357.88,337.5,351.88,81641.939,95534.24596551733,28.956203809688617
1601078400,351.88,356.58,345.76,353.88,49147.224,95707.11093103456,27.660760680425145
1601164800,353.89,362.22,346.79,357.4,59427.581,96461.79062068973,26.787134917537635
1601251200,357.29,368.45,351.6,353.85,70282.423,96994.635724138,26.077339566284945
1601337600,353.84,360.55,350.07,359.7,54631.521,96724.70734482766,24.963243882978876
1601424000,359.7,361.55,351.02,359.71,44386.108,93976.23020689664,23.93229789133753
1601510400,359.71,370.44,345.1,352.53,79359.544,91303.66000000009,24.032848041956274
1601596800,352.54,354.34,334.01,345.41,75691.003,87386.07262068974,23.768358896102253
1601683200,345.44,350.86,343.38,345.72,31316.632,83478.24865517252,22.604904689237806
1601769600,345.69,354.3,343.68,352.23,37772.453,77190.44527586218,21.748840068577966
1601856000,352.15,356.51,348.2,353.45,37204.273,73648.90800000011,20.788922920822397
1601942400,353.45,354.95,336.44,340.65,64041.434,71574.82965517252,20.626142712192227
1602028800,340.66,342.9,332.22,341.41,46691.93,69242.1204137932,19.915703947035635
1602115200,341.42,353.43,333.88,351.08,59295.911,69016.2613448277,19.88958223653309
1602201600,351.07,368.3,347.26,365.04,50449.798,67013.93120689665,19.971754933923588
1602288000,365.03,378.7,364.71,370.68,55782.332,66530.2793448277,19.54448672435762
1602374400,370.68,378.1,369.07,374.39,39124.399,65950.24948275872,18.793451958332078
1602460800,374.39,395.43,365.5,386.73,79229.151,65644.29968965528,19.58891967559407
1602547200,386.72,388.15,374.25,381.12,63994.538,64911.56844827597,19.18256827019449
1602633600,381.11,387.72,373.12,378.75,58293.002,64283.725724138036,18.8552419651806
1602720000,378.75,382.6,369.5,377.63,61462.576,63898.81086206907,18.444153253381987
1602806400,377.63,379.92,360.53,365.41,70836.042,62662.161620689745,18.511713735283276
1602892800,365.42,370.91,363.19,368.26,27004.745,61625.169344827686,17.7408770399059
1602979200,368.26,378.8,367.16,378.29,30652.224,61472.381448275955,17.305100108484048
1603065600,378.28,384.53,372.72,379.47,49628.517,61418.02986206906,16.91259295787804
1603152000,379.47,381.19,364.9,368.74,63168.228,59281.56655172422,16.868122032315323
1603238400,368.74,402.8,367.9,390.96,127142.013,60906.525827586294,18.156113315721374
1603324800,390.95,421.9,390.57,414.39,114711.895,61524.02179310354,19.097105221741277
1603411200,414.38,419.99,401.82,409.4,79977.163,60770.57237931043,19.03088342018833
1603497600,409.41,417.16,407.33,412.34,50525.139,59697.579275862154,18.373677461603453
1603584000,412.34,417.89,402.6,406.14,51165.199,59767.16462068974,18.153414785774633
1603670400,406.14,411.18,382.18,392.43,105879.957,61368.97068965526,18.928170872505014
1603756800,392.43,410.58,390,403.6,91252.718,62092.084310344915,19.04615866732608
1603843200,403.59,409.65,379.28,388.17,103484.977,63776.6862413794,19.855004476802787
1603929600,388.17,394.27,380.5,386.94,73109.791,64767.158068965604,19.4203612998883
1604016000,386.94,392.1,373.03,382.4,86666.138,65019.109586206985,19.395335492753425
1604102400,382.49,394.14,380.14,386.29,63565.707,64600.99593103457,19.00995438612818
1604188800,386.28,398,384.32,396.82,53745.318,65374.398896551815,18.629243358547594
1604275200,396.9,405,377.71,383.16,88012.634,67106.81893103458,19.24786883293705
